rank	vertex_index	anomaly_score	coreness	degree
9818.0	29311	0.10059712257736919	5	5
9818.0	29309	0.10059712257736919	5	5
9818.0	29308	0.10059712257736919	5	5
9818.0	29304	0.10059712257736919	5	5
9818.0	29164	0.10059712257736919	5	5
9818.0	29163	0.10059712257736919	5	5
9818.0	29162	0.10059712257736919	5	5
9818.0	29153	0.10059712257736919	5	5
9818.0	29152	0.10059712257736919	5	5
9818.0	29151	0.10059712257736919	5	5
9818.0	29150	0.10059712257736919	5	5
9818.0	29113	0.10059712257736919	5	5
9818.0	29112	0.10059712257736919	5	5
9818.0	29110	0.10059712257736919	5	5
9818.0	29107	0.10059712257736919	5	5
9818.0	29106	0.10059712257736919	5	5
9818.0	29031	0.10059712257736919	5	5
9818.0	29030	0.10059712257736919	5	5
9818.0	29017	0.10059712257736919	5	5
9818.0	29016	0.10059712257736919	5	5
9818.0	28987	0.10059712257736919	5	5
9818.0	28923	0.10059712257736919	5	5
9818.0	28922	0.10059712257736919	5	5
9818.0	28919	0.10059712257736919	5	5
9818.0	28877	0.10059712257736919	5	5
9818.0	28792	0.10059712257736919	5	5
9818.0	28791	0.10059712257736919	5	5
9818.0	28790	0.10059712257736919	5	5
9818.0	28713	0.10059712257736919	5	5
9818.0	28712	0.10059712257736919	5	5
9818.0	28703	0.10059712257736919	5	5
9818.0	28700	0.10059712257736919	5	5
9818.0	28665	0.10059712257736919	5	5
9818.0	28663	0.10059712257736919	5	5
9818.0	28649	0.10059712257736919	5	5
9818.0	28624	0.10059712257736919	5	5
9818.0	28610	0.10059712257736919	5	5
9818.0	28600	0.10059712257736919	5	5
9818.0	28599	0.10059712257736919	5	5
9818.0	28546	0.10059712257736919	5	5
9818.0	28504	0.10059712257736919	5	5
9818.0	28503	0.10059712257736919	5	5
9818.0	28502	0.10059712257736919	5	5
9818.0	28496	0.10059712257736919	5	5
9818.0	28126	0.10059712257736919	5	5
9818.0	28125	0.10059712257736919	5	5
9818.0	28124	0.10059712257736919	5	5
9818.0	28123	0.10059712257736919	5	5
9818.0	28122	0.10059712257736919	5	5
9818.0	28119	0.10059712257736919	5	5
9818.0	28094	0.10059712257736919	5	5
9818.0	28088	0.10059712257736919	5	5
9818.0	28087	0.10059712257736919	5	5
9818.0	28086	0.10059712257736919	5	5
9818.0	28084	0.10059712257736919	5	5
9818.0	28073	0.10059712257736919	5	5
9818.0	28032	0.10059712257736919	5	5
9818.0	27998	0.10059712257736919	5	5
9818.0	27968	0.10059712257736919	5	5
9818.0	27895	0.10059712257736919	5	5
9818.0	27815	0.10059712257736919	5	5
9818.0	27798	0.10059712257736919	5	5
9818.0	27797	0.10059712257736919	5	5
9818.0	27795	0.10059712257736919	5	5
9818.0	27763	0.10059712257736919	5	5
9818.0	27754	0.10059712257736919	5	5
9818.0	27751	0.10059712257736919	5	5
9818.0	27747	0.10059712257736919	5	5
9818.0	27591	0.10059712257736919	5	5
9818.0	27590	0.10059712257736919	5	5
9818.0	27589	0.10059712257736919	5	5
9818.0	27584	0.10059712257736919	5	5
9818.0	27583	0.10059712257736919	5	5
9818.0	27582	0.10059712257736919	5	5
9818.0	27581	0.10059712257736919	5	5
9818.0	27580	0.10059712257736919	5	5
9818.0	27488	0.10059712257736919	5	5
9818.0	27487	0.10059712257736919	5	5
9818.0	27486	0.10059712257736919	5	5
9818.0	27485	0.10059712257736919	5	5
9818.0	27484	0.10059712257736919	5	5
9818.0	27477	0.10059712257736919	5	5
9818.0	27476	0.10059712257736919	5	5
9818.0	27439	0.10059712257736919	5	5
9818.0	27438	0.10059712257736919	5	5
9818.0	27373	0.10059712257736919	5	5
9818.0	27353	0.10059712257736919	5	5
9818.0	27352	0.10059712257736919	5	5
9818.0	27324	0.10059712257736919	5	5
9818.0	27323	0.10059712257736919	5	5
9818.0	27280	0.10059712257736919	5	5
9818.0	27279	0.10059712257736919	5	5
9818.0	27278	0.10059712257736919	5	5
9818.0	27271	0.10059712257736919	5	5
9818.0	27270	0.10059712257736919	5	5
9818.0	27269	0.10059712257736919	5	5
9818.0	27268	0.10059712257736919	5	5
9818.0	27267	0.10059712257736919	5	5
9818.0	27266	0.10059712257736919	5	5
9818.0	27259	0.10059712257736919	5	5
9818.0	27205	0.10059712257736919	5	5
9818.0	27201	0.10059712257736919	5	5
9818.0	27185	0.10059712257736919	5	5
9818.0	27184	0.10059712257736919	5	5
9818.0	27183	0.10059712257736919	5	5
9818.0	27165	0.10059712257736919	5	5
9818.0	27164	0.10059712257736919	5	5
9818.0	27151	0.10059712257736919	5	5
9818.0	27147	0.10059712257736919	5	5
9818.0	27099	0.10059712257736919	5	5
9818.0	27098	0.10059712257736919	5	5
9818.0	27097	0.10059712257736919	5	5
9818.0	27095	0.10059712257736919	5	5
9818.0	27094	0.10059712257736919	5	5
9818.0	27093	0.10059712257736919	5	5
9818.0	27092	0.10059712257736919	5	5
9818.0	27091	0.10059712257736919	5	5
9818.0	27089	0.10059712257736919	5	5
9818.0	27088	0.10059712257736919	5	5
9818.0	27087	0.10059712257736919	5	5
9818.0	27086	0.10059712257736919	5	5
9818.0	27034	0.10059712257736919	5	5
9818.0	27033	0.10059712257736919	5	5
9818.0	27032	0.10059712257736919	5	5
9818.0	27031	0.10059712257736919	5	5
9818.0	27030	0.10059712257736919	5	5
9818.0	26961	0.10059712257736919	5	5
9818.0	26953	0.10059712257736919	5	5
9818.0	26952	0.10059712257736919	5	5
9818.0	26951	0.10059712257736919	5	5
9818.0	26950	0.10059712257736919	5	5
9818.0	26939	0.10059712257736919	5	5
9818.0	26938	0.10059712257736919	5	5
9818.0	26937	0.10059712257736919	5	5
9818.0	26931	0.10059712257736919	5	5
9818.0	26930	0.10059712257736919	5	5
9818.0	26905	0.10059712257736919	5	5
9818.0	26879	0.10059712257736919	5	5
9818.0	26878	0.10059712257736919	5	5
9818.0	26877	0.10059712257736919	5	5
9818.0	26868	0.10059712257736919	5	5
9818.0	26864	0.10059712257736919	5	5
9818.0	26859	0.10059712257736919	5	5
9818.0	26816	0.10059712257736919	5	5
9818.0	26724	0.10059712257736919	5	5
9818.0	26698	0.10059712257736919	5	5
9818.0	26685	0.10059712257736919	5	5
9818.0	26684	0.10059712257736919	5	5
9818.0	26683	0.10059712257736919	5	5
9818.0	26682	0.10059712257736919	5	5
9818.0	26679	0.10059712257736919	5	5
9818.0	26623	0.10059712257736919	5	5
9818.0	26610	0.10059712257736919	5	5
9818.0	26608	0.10059712257736919	5	5
9818.0	26581	0.10059712257736919	5	5
9818.0	26580	0.10059712257736919	5	5
9818.0	26579	0.10059712257736919	5	5
9818.0	26578	0.10059712257736919	5	5
9818.0	26577	0.10059712257736919	5	5
9818.0	26528	0.10059712257736919	5	5
9818.0	26527	0.10059712257736919	5	5
9818.0	26525	0.10059712257736919	5	5
9818.0	26515	0.10059712257736919	5	5
9818.0	26511	0.10059712257736919	5	5
9818.0	26510	0.10059712257736919	5	5
9818.0	26491	0.10059712257736919	5	5
9818.0	26393	0.10059712257736919	5	5
9818.0	26277	0.10059712257736919	5	5
9818.0	26276	0.10059712257736919	5	5
9818.0	26275	0.10059712257736919	5	5
9818.0	26274	0.10059712257736919	5	5
9818.0	26211	0.10059712257736919	5	5
9818.0	26164	0.10059712257736919	5	5
9818.0	26053	0.10059712257736919	5	5
9818.0	26038	0.10059712257736919	5	5
9818.0	26029	0.10059712257736919	5	5
9818.0	26026	0.10059712257736919	5	5
9818.0	26023	0.10059712257736919	5	5
9818.0	25927	0.10059712257736919	5	5
9818.0	25926	0.10059712257736919	5	5
9818.0	25863	0.10059712257736919	5	5
9818.0	25847	0.10059712257736919	5	5
9818.0	25845	0.10059712257736919	5	5
9818.0	25844	0.10059712257736919	5	5
9818.0	25843	0.10059712257736919	5	5
9818.0	25842	0.10059712257736919	5	5
9818.0	25827	0.10059712257736919	5	5
9818.0	25825	0.10059712257736919	5	5
9818.0	25824	0.10059712257736919	5	5
9818.0	25823	0.10059712257736919	5	5
9818.0	25671	0.10059712257736919	5	5
9818.0	25670	0.10059712257736919	5	5
9818.0	25668	0.10059712257736919	5	5
9818.0	25667	0.10059712257736919	5	5
9818.0	25666	0.10059712257736919	5	5
9818.0	25664	0.10059712257736919	5	5
9818.0	25615	0.10059712257736919	5	5
9818.0	25599	0.10059712257736919	5	5
9818.0	25597	0.10059712257736919	5	5
9818.0	25593	0.10059712257736919	5	5
9818.0	25508	0.10059712257736919	5	5
9818.0	25506	0.10059712257736919	5	5
9818.0	25491	0.10059712257736919	5	5
9818.0	25490	0.10059712257736919	5	5
9818.0	25489	0.10059712257736919	5	5
9818.0	25487	0.10059712257736919	5	5
9818.0	25484	0.10059712257736919	5	5
9818.0	25078	0.10059712257736919	5	5
9818.0	25044	0.10059712257736919	5	5
9818.0	24986	0.10059712257736919	5	5
9818.0	24971	0.10059712257736919	5	5
9818.0	24970	0.10059712257736919	5	5
9818.0	24969	0.10059712257736919	5	5
9818.0	24960	0.10059712257736919	5	5
9818.0	24953	0.10059712257736919	5	5
9818.0	24946	0.10059712257736919	5	5
9818.0	24945	0.10059712257736919	5	5
9818.0	24851	0.10059712257736919	5	5
9818.0	24850	0.10059712257736919	5	5
9818.0	24849	0.10059712257736919	5	5
9818.0	24840	0.10059712257736919	5	5
9818.0	24831	0.10059712257736919	5	5
9818.0	24830	0.10059712257736919	5	5
9818.0	24827	0.10059712257736919	5	5
9818.0	24749	0.10059712257736919	5	5
9818.0	24742	0.10059712257736919	5	5
9818.0	24741	0.10059712257736919	5	5
9818.0	24740	0.10059712257736919	5	5
9818.0	24739	0.10059712257736919	5	5
9818.0	24738	0.10059712257736919	5	5
9818.0	24666	0.10059712257736919	5	5
9818.0	24665	0.10059712257736919	5	5
9818.0	24651	0.10059712257736919	5	5
9818.0	24649	0.10059712257736919	5	5
9818.0	24648	0.10059712257736919	5	5
9818.0	24647	0.10059712257736919	5	5
9818.0	24646	0.10059712257736919	5	5
9818.0	24624	0.10059712257736919	5	5
9818.0	24623	0.10059712257736919	5	5
9818.0	24622	0.10059712257736919	5	5
9818.0	24621	0.10059712257736919	5	5
9818.0	24615	0.10059712257736919	5	5
9818.0	24614	0.10059712257736919	5	5
9818.0	24613	0.10059712257736919	5	5
9818.0	24312	0.10059712257736919	5	5
9818.0	24311	0.10059712257736919	5	5
9818.0	24204	0.10059712257736919	5	5
9818.0	24194	0.10059712257736919	5	5
9818.0	24179	0.10059712257736919	5	5
9818.0	24178	0.10059712257736919	5	5
9818.0	24132	0.10059712257736919	5	5
9818.0	24131	0.10059712257736919	5	5
9818.0	24124	0.10059712257736919	5	5
9818.0	24123	0.10059712257736919	5	5
9818.0	24121	0.10059712257736919	5	5
9818.0	24120	0.10059712257736919	5	5
9818.0	24107	0.10059712257736919	5	5
9818.0	24106	0.10059712257736919	5	5
9818.0	24105	0.10059712257736919	5	5
9818.0	24064	0.10059712257736919	5	5
9818.0	23978	0.10059712257736919	5	5
9818.0	23977	0.10059712257736919	5	5
9818.0	23968	0.10059712257736919	5	5
9818.0	23964	0.10059712257736919	5	5
9818.0	23963	0.10059712257736919	5	5
9818.0	23962	0.10059712257736919	5	5
9818.0	23923	0.10059712257736919	5	5
9818.0	23922	0.10059712257736919	5	5
9818.0	23921	0.10059712257736919	5	5
9818.0	23920	0.10059712257736919	5	5
9818.0	23883	0.10059712257736919	5	5
9818.0	23865	0.10059712257736919	5	5
9818.0	23864	0.10059712257736919	5	5
9818.0	23863	0.10059712257736919	5	5
9818.0	23860	0.10059712257736919	5	5
9818.0	23843	0.10059712257736919	5	5
9818.0	23835	0.10059712257736919	5	5
9818.0	23795	0.10059712257736919	5	5
9818.0	23774	0.10059712257736919	5	5
9818.0	23773	0.10059712257736919	5	5
9818.0	23767	0.10059712257736919	5	5
9818.0	23756	0.10059712257736919	5	5
9818.0	23727	0.10059712257736919	5	5
9818.0	23709	0.10059712257736919	5	5
9818.0	23705	0.10059712257736919	5	5
9818.0	23677	0.10059712257736919	5	5
9818.0	23673	0.10059712257736919	5	5
9818.0	23669	0.10059712257736919	5	5
9818.0	23636	0.10059712257736919	5	5
9818.0	23635	0.10059712257736919	5	5
9818.0	23634	0.10059712257736919	5	5
9818.0	23625	0.10059712257736919	5	5
9818.0	23621	0.10059712257736919	5	5
9818.0	23620	0.10059712257736919	5	5
9818.0	23604	0.10059712257736919	5	5
9818.0	23590	0.10059712257736919	5	5
9818.0	23589	0.10059712257736919	5	5
9818.0	23487	0.10059712257736919	5	5
9818.0	23486	0.10059712257736919	5	5
9818.0	23480	0.10059712257736919	5	5
9818.0	23473	0.10059712257736919	5	5
9818.0	23472	0.10059712257736919	5	5
9818.0	23463	0.10059712257736919	5	5
9818.0	23447	0.10059712257736919	5	5
9818.0	23446	0.10059712257736919	5	5
9818.0	23429	0.10059712257736919	5	5
9818.0	23425	0.10059712257736919	5	5
9818.0	23407	0.10059712257736919	5	5
9818.0	23406	0.10059712257736919	5	5
9818.0	23399	0.10059712257736919	5	5
9818.0	23344	0.10059712257736919	5	5
9818.0	23343	0.10059712257736919	5	5
9818.0	23322	0.10059712257736919	5	5
9818.0	23314	0.10059712257736919	5	5
9818.0	23313	0.10059712257736919	5	5
9818.0	23312	0.10059712257736919	5	5
9818.0	23310	0.10059712257736919	5	5
9818.0	23222	0.10059712257736919	5	5
9818.0	23221	0.10059712257736919	5	5
9818.0	23220	0.10059712257736919	5	5
9818.0	23219	0.10059712257736919	5	5
9818.0	23181	0.10059712257736919	5	5
9818.0	23169	0.10059712257736919	5	5
9818.0	23163	0.10059712257736919	5	5
9818.0	23162	0.10059712257736919	5	5
9818.0	23131	0.10059712257736919	5	5
9818.0	23126	0.10059712257736919	5	5
9818.0	23123	0.10059712257736919	5	5
9818.0	23113	0.10059712257736919	5	5
9818.0	23094	0.10059712257736919	5	5
9818.0	23093	0.10059712257736919	5	5
9818.0	23055	0.10059712257736919	5	5
9818.0	23017	0.10059712257736919	5	5
9818.0	23013	0.10059712257736919	5	5
9818.0	23012	0.10059712257736919	5	5
9818.0	22910	0.10059712257736919	5	5
9818.0	22881	0.10059712257736919	5	5
9818.0	22880	0.10059712257736919	5	5
9818.0	22849	0.10059712257736919	5	5
9818.0	22824	0.10059712257736919	5	5
9818.0	22823	0.10059712257736919	5	5
9818.0	22822	0.10059712257736919	5	5
9818.0	22821	0.10059712257736919	5	5
9818.0	22820	0.10059712257736919	5	5
9818.0	22819	0.10059712257736919	5	5
9818.0	22818	0.10059712257736919	5	5
9818.0	22788	0.10059712257736919	5	5
9818.0	22764	0.10059712257736919	5	5
9818.0	22750	0.10059712257736919	5	5
9818.0	22749	0.10059712257736919	5	5
9818.0	22728	0.10059712257736919	5	5
9818.0	22727	0.10059712257736919	5	5
9818.0	22726	0.10059712257736919	5	5
9818.0	22725	0.10059712257736919	5	5
9818.0	22724	0.10059712257736919	5	5
9818.0	22669	0.10059712257736919	5	5
9818.0	22602	0.10059712257736919	5	5
9818.0	22600	0.10059712257736919	5	5
9818.0	22594	0.10059712257736919	5	5
9818.0	22593	0.10059712257736919	5	5
9818.0	22579	0.10059712257736919	5	5
9818.0	22575	0.10059712257736919	5	5
9818.0	22574	0.10059712257736919	5	5
9818.0	22568	0.10059712257736919	5	5
9818.0	22553	0.10059712257736919	5	5
9818.0	22552	0.10059712257736919	5	5
9818.0	22551	0.10059712257736919	5	5
9818.0	22550	0.10059712257736919	5	5
9818.0	22497	0.10059712257736919	5	5
9818.0	22480	0.10059712257736919	5	5
9818.0	22469	0.10059712257736919	5	5
9818.0	22467	0.10059712257736919	5	5
9818.0	22449	0.10059712257736919	5	5
9818.0	22447	0.10059712257736919	5	5
9818.0	22430	0.10059712257736919	5	5
9818.0	22428	0.10059712257736919	5	5
9818.0	22371	0.10059712257736919	5	5
9818.0	22370	0.10059712257736919	5	5
9818.0	22362	0.10059712257736919	5	5
9818.0	22342	0.10059712257736919	5	5
9818.0	22338	0.10059712257736919	5	5
9818.0	22325	0.10059712257736919	5	5
9818.0	22316	0.10059712257736919	5	5
9818.0	22313	0.10059712257736919	5	5
9818.0	22311	0.10059712257736919	5	5
9818.0	22310	0.10059712257736919	5	5
9818.0	22247	0.10059712257736919	5	5
9818.0	22240	0.10059712257736919	5	5
9818.0	22222	0.10059712257736919	5	5
9818.0	22220	0.10059712257736919	5	5
9818.0	22190	0.10059712257736919	5	5
9818.0	22189	0.10059712257736919	5	5
9818.0	22183	0.10059712257736919	5	5
9818.0	22171	0.10059712257736919	5	5
9818.0	22158	0.10059712257736919	5	5
9818.0	22156	0.10059712257736919	5	5
9818.0	22152	0.10059712257736919	5	5
9818.0	22146	0.10059712257736919	5	5
9818.0	22110	0.10059712257736919	5	5
9818.0	22109	0.10059712257736919	5	5
9818.0	22108	0.10059712257736919	5	5
9818.0	22107	0.10059712257736919	5	5
9818.0	22050	0.10059712257736919	5	5
9818.0	22015	0.10059712257736919	5	5
9818.0	21641	0.10059712257736919	5	5
9818.0	21558	0.10059712257736919	5	5
9818.0	21554	0.10059712257736919	5	5
9818.0	21530	0.10059712257736919	5	5
9818.0	21491	0.10059712257736919	5	5
9818.0	21490	0.10059712257736919	5	5
9818.0	21481	0.10059712257736919	5	5
9818.0	21471	0.10059712257736919	5	5
9818.0	21469	0.10059712257736919	5	5
9818.0	21468	0.10059712257736919	5	5
9818.0	21429	0.10059712257736919	5	5
9818.0	21386	0.10059712257736919	5	5
9818.0	21131	0.10059712257736919	5	5
9818.0	21128	0.10059712257736919	5	5
9818.0	21127	0.10059712257736919	5	5
9818.0	21099	0.10059712257736919	5	5
9818.0	21001	0.10059712257736919	5	5
9818.0	21000	0.10059712257736919	5	5
9818.0	20989	0.10059712257736919	5	5
9818.0	20988	0.10059712257736919	5	5
9818.0	20955	0.10059712257736919	5	5
9818.0	20950	0.10059712257736919	5	5
9818.0	20949	0.10059712257736919	5	5
9818.0	20948	0.10059712257736919	5	5
9818.0	20941	0.10059712257736919	5	5
9818.0	20933	0.10059712257736919	5	5
9818.0	20927	0.10059712257736919	5	5
9818.0	20926	0.10059712257736919	5	5
9818.0	20922	0.10059712257736919	5	5
9818.0	20920	0.10059712257736919	5	5
9818.0	20912	0.10059712257736919	5	5
9818.0	20899	0.10059712257736919	5	5
9818.0	20890	0.10059712257736919	5	5
9818.0	20889	0.10059712257736919	5	5
9818.0	20843	0.10059712257736919	5	5
9818.0	20830	0.10059712257736919	5	5
9818.0	20824	0.10059712257736919	5	5
9818.0	20823	0.10059712257736919	5	5
9818.0	20822	0.10059712257736919	5	5
9818.0	20760	0.10059712257736919	5	5
9818.0	20759	0.10059712257736919	5	5
9818.0	20756	0.10059712257736919	5	5
9818.0	20690	0.10059712257736919	5	5
9818.0	20682	0.10059712257736919	5	5
9818.0	20635	0.10059712257736919	5	5
9818.0	20478	0.10059712257736919	5	5
9818.0	20396	0.10059712257736919	5	5
9818.0	20394	0.10059712257736919	5	5
9818.0	20370	0.10059712257736919	5	5
9818.0	20333	0.10059712257736919	5	5
9818.0	20324	0.10059712257736919	5	5
9818.0	20299	0.10059712257736919	5	5
9818.0	20289	0.10059712257736919	5	5
9818.0	20279	0.10059712257736919	5	5
9818.0	20278	0.10059712257736919	5	5
9818.0	20245	0.10059712257736919	5	5
9818.0	20242	0.10059712257736919	5	5
9818.0	20226	0.10059712257736919	5	5
9818.0	20029	0.10059712257736919	5	5
9818.0	20028	0.10059712257736919	5	5
9818.0	20027	0.10059712257736919	5	5
9818.0	19947	0.10059712257736919	5	5
9818.0	19879	0.10059712257736919	5	5
9818.0	19839	0.10059712257736919	5	5
9818.0	19809	0.10059712257736919	5	5
9818.0	19792	0.10059712257736919	5	5
9818.0	19743	0.10059712257736919	5	5
9818.0	19646	0.10059712257736919	5	5
9818.0	19645	0.10059712257736919	5	5
9818.0	19644	0.10059712257736919	5	5
9818.0	19564	0.10059712257736919	5	5
9818.0	19563	0.10059712257736919	5	5
9818.0	19512	0.10059712257736919	5	5
9818.0	19511	0.10059712257736919	5	5
9818.0	19459	0.10059712257736919	5	5
9818.0	19458	0.10059712257736919	5	5
9818.0	19457	0.10059712257736919	5	5
9818.0	19362	0.10059712257736919	5	5
9818.0	19319	0.10059712257736919	5	5
9818.0	19318	0.10059712257736919	5	5
9818.0	19317	0.10059712257736919	5	5
9818.0	19316	0.10059712257736919	5	5
9818.0	19315	0.10059712257736919	5	5
9818.0	19281	0.10059712257736919	5	5
9818.0	19280	0.10059712257736919	5	5
9818.0	19269	0.10059712257736919	5	5
9818.0	19234	0.10059712257736919	5	5
9818.0	19230	0.10059712257736919	5	5
9818.0	19229	0.10059712257736919	5	5
9818.0	19218	0.10059712257736919	5	5
9818.0	19166	0.10059712257736919	5	5
9818.0	19161	0.10059712257736919	5	5
9818.0	19160	0.10059712257736919	5	5
9818.0	19142	0.10059712257736919	5	5
9818.0	19134	0.10059712257736919	5	5
9818.0	19132	0.10059712257736919	5	5
9818.0	19121	0.10059712257736919	5	5
9818.0	19071	0.10059712257736919	5	5
9818.0	19021	0.10059712257736919	5	5
9818.0	18993	0.10059712257736919	5	5
9818.0	18990	0.10059712257736919	5	5
9818.0	18934	0.10059712257736919	5	5
9818.0	18865	0.10059712257736919	5	5
9818.0	18832	0.10059712257736919	5	5
9818.0	18831	0.10059712257736919	5	5
9818.0	18830	0.10059712257736919	5	5
9818.0	18829	0.10059712257736919	5	5
9818.0	18828	0.10059712257736919	5	5
9818.0	18814	0.10059712257736919	5	5
9818.0	18796	0.10059712257736919	5	5
9818.0	18751	0.10059712257736919	5	5
9818.0	18750	0.10059712257736919	5	5
9818.0	18749	0.10059712257736919	5	5
9818.0	18688	0.10059712257736919	5	5
9818.0	18685	0.10059712257736919	5	5
9818.0	18675	0.10059712257736919	5	5
9818.0	18669	0.10059712257736919	5	5
9818.0	18668	0.10059712257736919	5	5
9818.0	18658	0.10059712257736919	5	5
9818.0	18646	0.10059712257736919	5	5
9818.0	18642	0.10059712257736919	5	5
9818.0	18640	0.10059712257736919	5	5
9818.0	18639	0.10059712257736919	5	5
9818.0	18613	0.10059712257736919	5	5
9818.0	18608	0.10059712257736919	5	5
9818.0	18566	0.10059712257736919	5	5
9818.0	18565	0.10059712257736919	5	5
9818.0	18547	0.10059712257736919	5	5
9818.0	18487	0.10059712257736919	5	5
9818.0	18462	0.10059712257736919	5	5
9818.0	18456	0.10059712257736919	5	5
9818.0	18450	0.10059712257736919	5	5
9818.0	18437	0.10059712257736919	5	5
9818.0	18431	0.10059712257736919	5	5
9818.0	18429	0.10059712257736919	5	5
9818.0	18428	0.10059712257736919	5	5
9818.0	18420	0.10059712257736919	5	5
9818.0	18419	0.10059712257736919	5	5
9818.0	18400	0.10059712257736919	5	5
9818.0	18367	0.10059712257736919	5	5
9818.0	18327	0.10059712257736919	5	5
