rank	vertex_index	anomaly_score	trussness	degree
3226.5	2668	0.4549545654432885	13	39
3226.5	1585	0.4549545654432885	13	39
3231.0	244	0.45231484842593694	15	121
3243.0	28636	0.45166353951483806	9	15
3243.0	22649	0.45166353951483806	9	15
3243.0	19260	0.45166353951483806	9	15
3243.0	18745	0.45166353951483806	9	15
3243.0	17116	0.45166353951483806	9	15
3243.0	16631	0.45166353951483806	9	15
3243.0	11020	0.45166353951483806	9	15
3243.0	10655	0.45166353951483806	9	15
3243.0	10177	0.45166353951483806	9	15
3243.0	8228	0.45166353951483806	9	15
3243.0	8221	0.45166353951483806	9	15
3243.0	6919	0.45166353951483806	9	15
3243.0	6080	0.45166353951483806	9	15
3243.0	4702	0.45166353951483806	9	15
3243.0	4245	0.45166353951483806	9	15
3243.0	3920	0.45166353951483806	9	15
3243.0	3596	0.45166353951483806	9	15
3243.0	3374	0.45166353951483806	9	15
3243.0	3305	0.45166353951483806	9	15
3243.0	3272	0.45166353951483806	9	15
3243.0	3125	0.45166353951483806	9	15
3243.0	2763	0.45166353951483806	9	15
3243.0	2616	0.45166353951483806	9	15
3255.0	2595	0.4516271498713271	14	105
3256.0	2228	0.4509079888175389	18	93
3263.0	15921	0.44912437294897245	8	36
3263.0	7200	0.44912437294897245	8	36
3263.0	6828	0.44912437294897245	8	36
3263.0	6801	0.44912437294897245	8	36
3263.0	6284	0.44912437294897245	8	36
3263.0	5674	0.44912437294897245	8	36
3263.0	4791	0.44912437294897245	8	36
3263.0	4767	0.44912437294897245	8	36
3263.0	4139	0.44912437294897245	8	36
3263.0	3791	0.44912437294897245	8	36
3263.0	1946	0.44912437294897245	8	36
3263.0	1485	0.44912437294897245	8	36
3263.0	338	0.44912437294897245	8	36
3270.0	430	0.4489502200479034	20	181
3330.0	35743	0.4481656534171723	5	9
3330.0	35733	0.4481656534171723	5	9
3330.0	35262	0.4481656534171723	5	9
3330.0	34905	0.4481656534171723	5	9
3330.0	34497	0.4481656534171723	5	9
3330.0	33337	0.4481656534171723	5	9
3330.0	33148	0.4481656534171723	5	9
3330.0	30503	0.4481656534171723	5	9
3330.0	30501	0.4481656534171723	5	9
3330.0	29761	0.4481656534171723	5	9
3330.0	29632	0.4481656534171723	5	9
3330.0	28014	0.4481656534171723	5	9
3330.0	27900	0.4481656534171723	5	9
3330.0	27898	0.4481656534171723	5	9
3330.0	27735	0.4481656534171723	5	9
3330.0	27112	0.4481656534171723	5	9
3330.0	26912	0.4481656534171723	5	9
3330.0	26033	0.4481656534171723	5	9
3330.0	25080	0.4481656534171723	5	9
3330.0	24929	0.4481656534171723	5	9
3330.0	24167	0.4481656534171723	5	9
3330.0	24152	0.4481656534171723	5	9
3330.0	23682	0.4481656534171723	5	9
3330.0	23596	0.4481656534171723	5	9
3330.0	22379	0.4481656534171723	5	9
3330.0	22354	0.4481656534171723	5	9
3330.0	22352	0.4481656534171723	5	9
3330.0	21485	0.4481656534171723	5	9
3330.0	21136	0.4481656534171723	5	9
3330.0	20439	0.4481656534171723	5	9
3330.0	20286	0.4481656534171723	5	9
3330.0	19248	0.4481656534171723	5	9
3330.0	18852	0.4481656534171723	5	9
3330.0	18645	0.4481656534171723	5	9
3330.0	18598	0.4481656534171723	5	9
3330.0	18272	0.4481656534171723	5	9
3330.0	18079	0.4481656534171723	5	9
3330.0	18033	0.4481656534171723	5	9
3330.0	17637	0.4481656534171723	5	9
3330.0	17185	0.4481656534171723	5	9
3330.0	17179	0.4481656534171723	5	9
3330.0	17052	0.4481656534171723	5	9
3330.0	16711	0.4481656534171723	5	9
3330.0	16608	0.4481656534171723	5	9
3330.0	16464	0.4481656534171723	5	9
3330.0	16436	0.4481656534171723	5	9
3330.0	16419	0.4481656534171723	5	9
3330.0	16116	0.4481656534171723	5	9
3330.0	16034	0.4481656534171723	5	9
3330.0	15928	0.4481656534171723	5	9
3330.0	15185	0.4481656534171723	5	9
3330.0	15003	0.4481656534171723	5	9
3330.0	14969	0.4481656534171723	5	9
3330.0	14889	0.4481656534171723	5	9
3330.0	14703	0.4481656534171723	5	9
3330.0	14396	0.4481656534171723	5	9
3330.0	14256	0.4481656534171723	5	9
3330.0	14233	0.4481656534171723	5	9
3330.0	14201	0.4481656534171723	5	9
3330.0	14134	0.4481656534171723	5	9
3330.0	12886	0.4481656534171723	5	9
3330.0	12580	0.4481656534171723	5	9
3330.0	12489	0.4481656534171723	5	9
3330.0	12184	0.4481656534171723	5	9
3330.0	12119	0.4481656534171723	5	9
3330.0	12094	0.4481656534171723	5	9
3330.0	11957	0.4481656534171723	5	9
3330.0	11942	0.4481656534171723	5	9
3330.0	11718	0.4481656534171723	5	9
3330.0	11679	0.4481656534171723	5	9
3330.0	10630	0.4481656534171723	5	9
3330.0	10494	0.4481656534171723	5	9
3330.0	10428	0.4481656534171723	5	9
3330.0	10065	0.4481656534171723	5	9
3330.0	10043	0.4481656534171723	5	9
3330.0	9897	0.4481656534171723	5	9
3330.0	9871	0.4481656534171723	5	9
3330.0	9837	0.4481656534171723	5	9
3330.0	9496	0.4481656534171723	5	9
3330.0	9291	0.4481656534171723	5	9
3330.0	9076	0.4481656534171723	5	9
3330.0	8642	0.4481656534171723	5	9
3330.0	8567	0.4481656534171723	5	9
3330.0	8484	0.4481656534171723	5	9
3330.0	8371	0.4481656534171723	5	9
3330.0	8050	0.4481656534171723	5	9
3330.0	8026	0.4481656534171723	5	9
3330.0	7829	0.4481656534171723	5	9
3330.0	7030	0.4481656534171723	5	9
3330.0	6882	0.4481656534171723	5	9
3330.0	6420	0.4481656534171723	5	9
3330.0	6115	0.4481656534171723	5	9
3330.0	5838	0.4481656534171723	5	9
3330.0	5767	0.4481656534171723	5	9
3330.0	5133	0.4481656534171723	5	9
3330.0	5131	0.4481656534171723	5	9
3330.0	5035	0.4481656534171723	5	9
3330.0	4969	0.4481656534171723	5	9
3330.0	4940	0.4481656534171723	5	9
3330.0	4899	0.4481656534171723	5	9
3330.0	4795	0.4481656534171723	5	9
3330.0	4647	0.4481656534171723	5	9
3330.0	4453	0.4481656534171723	5	9
3330.0	4094	0.4481656534171723	5	9
3330.0	3632	0.4481656534171723	5	9
3330.0	3423	0.4481656534171723	5	9
3330.0	3331	0.4481656534171723	5	9
3330.0	3276	0.4481656534171723	5	9
3330.0	2063	0.4481656534171723	5	9
3330.0	1613	0.4481656534171723	5	9
3330.0	1523	0.4481656534171723	5	9
3330.0	1347	0.4481656534171723	5	9
3330.0	1329	0.4481656534171723	5	9
3330.0	1237	0.4481656534171723	5	9
3330.0	1039	0.4481656534171723	5	9
3330.0	1023	0.4481656534171723	5	9
3330.0	617	0.4481656534171723	5	9
3330.0	567	0.4481656534171723	5	9
3330.0	282	0.4481656534171723	5	9
3390.0	1063	0.4477580202984166	13	90
3391.0	1961	0.4467563536602581	12	77
3405.5	22359	0.44671109179789514	7	24
3405.5	16983	0.44671109179789514	7	24
3405.5	12327	0.44671109179789514	7	24
3405.5	11598	0.44671109179789514	7	24
3405.5	11298	0.44671109179789514	7	24
3405.5	11071	0.44671109179789514	7	24
3405.5	11043	0.44671109179789514	7	24
3405.5	8240	0.44671109179789514	7	24
3405.5	7775	0.44671109179789514	7	24
3405.5	7730	0.44671109179789514	7	24
3405.5	7397	0.44671109179789514	7	24
3405.5	6810	0.44671109179789514	7	24
3405.5	6678	0.44671109179789514	7	24
3405.5	6320	0.44671109179789514	7	24
3405.5	5172	0.44671109179789514	7	24
3405.5	5152	0.44671109179789514	7	24
3405.5	5145	0.44671109179789514	7	24
3405.5	5041	0.44671109179789514	7	24
3405.5	3461	0.44671109179789514	7	24
3405.5	3459	0.44671109179789514	7	24
3405.5	3010	0.44671109179789514	7	24
3405.5	1851	0.44671109179789514	7	24
3405.5	1643	0.44671109179789514	7	24
3405.5	1025	0.44671109179789514	7	24
3405.5	795	0.44671109179789514	7	24
3405.5	574	0.44671109179789514	7	24
3405.5	553	0.44671109179789514	7	24
3405.5	373	0.44671109179789514	7	24
3420.0	2992	0.4460915376078596	11	68
3421.0	146	0.4459950891937261	19	239
3422.0	1120	0.44416471060426854	10	58
3427.0	7183	0.4437857311916762	9	47
3427.0	6518	0.4437857311916762	9	47
3427.0	6111	0.4437857311916762	9	47
3427.0	4396	0.4437857311916762	9	47
3427.0	3267	0.4437857311916762	9	47
3427.0	2516	0.4437857311916762	9	47
3427.0	1893	0.4437857311916762	9	47
3427.0	380	0.4437857311916762	9	47
3427.0	291	0.4437857311916762	9	47
3432.0	6917	0.44338434297045737	19	235
3433.5	6976	0.4429364497773225	15	59
3433.5	486	0.4429364497773225	15	59
3435.0	1095	0.4423356439164925	21	275
3437.5	13822	0.4408696394240845	11	26
3437.5	3481	0.4408696394240845	11	26
3437.5	2578	0.4408696394240845	11	26
3437.5	2492	0.4408696394240845	11	26
3440.5	13200	0.4407332469456229	14	49
3440.5	3404	0.4407332469456229	14	49
3442.0	4847	0.439722601675407	16	68
3443.0	1185	0.43969827975040676	20	183
3444.0	3680	0.4386466525526682	19	127
3445.5	6930	0.43795659521602737	18	94
3445.5	2165	0.43795659521602737	18	94
3447.0	1056	0.4353180712578455	14	104
3448.5	3100	0.43499328294736994	13	89
3448.5	531	0.43499328294736994	13	89
3450.5	4800	0.4329257577722787	13	40
3450.5	807	0.4329257577722787	13	40
3452.0	1340	0.4328640822962786	18	180
3453.0	485	0.4314241472782605	12	76
3455.5	11057	0.4308761605328222	12	33
3455.5	5316	0.4308761605328222	12	33
3455.5	2378	0.4308761605328222	12	33
3455.5	552	0.4308761605328222	12	33
3458.0	450	0.42887468409698126	17	151
3460.0	3138	0.42864844356382203	11	67
3460.0	2398	0.42864844356382203	11	67
3460.0	2328	0.42864844356382203	11	67
3466.5	11297	0.42615784101619614	8	35
3466.5	10843	0.42615784101619614	8	35
3466.5	7477	0.42615784101619614	8	35
3466.5	5896	0.42615784101619614	8	35
3466.5	4544	0.42615784101619614	8	35
3466.5	4119	0.42615784101619614	8	35
3466.5	3465	0.42615784101619614	8	35
3466.5	2832	0.42615784101619614	8	35
3466.5	1960	0.42615784101619614	8	35
3466.5	1394	0.42615784101619614	8	35
3472.0	668	0.4254829340958599	10	57
3473.0	593	0.42531687666089635	20	186
3475.0	19467	0.4246190908578784	9	46
3475.0	3058	0.4246190908578784	9	46
3475.0	2337	0.4246190908578784	9	46
3479.0	10015	0.4222722264245462	16	69
3479.0	4393	0.4222722264245462	16	69
3479.0	2272	0.4222722264245462	16	69
3479.0	1395	0.4222722264245462	16	69
3479.0	635	0.4222722264245462	16	69
3482.5	6894	0.4196416993744281	14	50
3482.5	1081	0.4196416993744281	14	50
3488.0	23366	0.4185435216949571	10	21
3488.0	20614	0.4185435216949571	10	21
3488.0	20318	0.4185435216949571	10	21
3488.0	14165	0.4185435216949571	10	21
3488.0	11445	0.4185435216949571	10	21
3488.0	10442	0.4185435216949571	10	21
3488.0	7998	0.4185435216949571	10	21
3488.0	7778	0.4185435216949571	10	21
3488.0	6442	0.4185435216949571	10	21
3493.0	20616	0.4185249952227732	15	60
3494.0	2736	0.41751344662433887	18	178
3495.0	171	0.41394692316407333	17	149
3496.0	316	0.41301231374354774	20	190
3497.5	4692	0.41294535521645237	11	66
3497.5	3245	0.41294535521645237	11	66
3513.5	21431	0.41285790374837283	7	23
3513.5	16867	0.41285790374837283	7	23
3513.5	16461	0.41285790374837283	7	23
3513.5	15297	0.41285790374837283	7	23
3513.5	14594	0.41285790374837283	7	23
3513.5	11952	0.41285790374837283	7	23
3513.5	11711	0.41285790374837283	7	23
3513.5	10806	0.41285790374837283	7	23
3513.5	10358	0.41285790374837283	7	23
3513.5	9304	0.41285790374837283	7	23
3513.5	7570	0.41285790374837283	7	23
3513.5	7308	0.41285790374837283	7	23
3513.5	7277	0.41285790374837283	7	23
3513.5	6840	0.41285790374837283	7	23
3513.5	6517	0.41285790374837283	7	23
3513.5	6069	0.41285790374837283	7	23
3513.5	5843	0.41285790374837283	7	23
3513.5	5279	0.41285790374837283	7	23
3513.5	4455	0.41285790374837283	7	23
3513.5	4387	0.41285790374837283	7	23
3513.5	3460	0.41285790374837283	7	23
3513.5	2744	0.41285790374837283	7	23
3513.5	2561	0.41285790374837283	7	23
3513.5	2257	0.41285790374837283	7	23
3513.5	2029	0.41285790374837283	7	23
3513.5	1944	0.41285790374837283	7	23
3513.5	1764	0.41285790374837283	7	23
3513.5	1085	0.41285790374837283	7	23
3513.5	775	0.41285790374837283	7	23
3513.5	474	0.41285790374837283	7	23
3529.0	5943	0.4108311616128031	13	87
3533.0	9917	0.4106599249852678	11	27
3533.0	7492	0.4106599249852678	11	27
3533.0	5998	0.4106599249852678	11	27
3533.0	5970	0.4106599249852678	11	27
3533.0	3640	0.4106599249852678	11	27
3533.0	3152	0.4106599249852678	11	27
3533.0	732	0.4106599249852678	11	27
3538.0	8096	0.4100292420011016	13	41
3538.0	2604	0.4100292420011016	13	41
3538.0	260	0.4100292420011016	13	41
3541.0	4684	0.4098582279065104	10	56
3541.0	2514	0.4098582279065104	10	56
3541.0	1517	0.4098582279065104	10	56
3543.0	5220	0.40892731583663444	15	118
3546.5	6815	0.4082698443384487	9	45
3546.5	4289	0.4082698443384487	9	45
3546.5	3015	0.4082698443384487	9	45
3546.5	2011	0.4082698443384487	9	45
3546.5	860	0.4082698443384487	9	45
3546.5	154	0.4082698443384487	9	45
3551.0	1222	0.4081880505666202	17	80
3551.0	1164	0.4081880505666202	17	80
3551.0	1132	0.4081880505666202	17	80
3553.0	707	0.40817146970590734	19	132
3567.0	27753	0.40559036645366486	9	16
3567.0	27745	0.40559036645366486	9	16
3567.0	26454	0.40559036645366486	9	16
3567.0	26388	0.40559036645366486	9	16
3567.0	22440	0.40559036645366486	9	16
3567.0	20628	0.40559036645366486	9	16
3567.0	19261	0.40559036645366486	9	16
3567.0	16777	0.40559036645366486	9	16
3567.0	16728	0.40559036645366486	9	16
3567.0	16720	0.40559036645366486	9	16
3567.0	16680	0.40559036645366486	9	16
3567.0	16013	0.40559036645366486	9	16
3567.0	12560	0.40559036645366486	9	16
3567.0	10946	0.40559036645366486	9	16
3567.0	9997	0.40559036645366486	9	16
3567.0	7992	0.40559036645366486	9	16
3567.0	7132	0.40559036645366486	9	16
3567.0	7036	0.40559036645366486	9	16
3567.0	6126	0.40559036645366486	9	16
3567.0	4528	0.40559036645366486	9	16
3567.0	4313	0.40559036645366486	9	16
3567.0	3625	0.40559036645366486	9	16
3567.0	3599	0.40559036645366486	9	16
3567.0	3468	0.40559036645366486	9	16
3567.0	3217	0.40559036645366486	9	16
3567.0	2657	0.40559036645366486	9	16
3567.0	643	0.40559036645366486	9	16
3584.0	23356	0.40496560759827815	12	34
3584.0	4057	0.40496560759827815	12	34
3584.0	3109	0.40496560759827815	12	34
3584.0	3039	0.40496560759827815	12	34
3584.0	2567	0.40496560759827815	12	34
3584.0	2468	0.40496560759827815	12	34
3584.0	633	0.40496560759827815	12	34
3588.0	183	0.4024023185776189	15	117
3594.5	22118	0.4012092498883302	8	34
3594.5	21545	0.4012092498883302	8	34
3594.5	8393	0.4012092498883302	8	34
3594.5	5196	0.4012092498883302	8	34
3594.5	3848	0.4012092498883302	8	34
3594.5	2941	0.4012092498883302	8	34
3594.5	1484	0.4012092498883302	8	34
3594.5	1436	0.4012092498883302	8	34
3594.5	1303	0.4012092498883302	8	34
3594.5	1229	0.4012092498883302	8	34
3594.5	349	0.4012092498883302	8	34
3594.5	169	0.4012092498883302	8	34
3601.0	3743	0.4000080686451062	19	133
3639.0	34592	0.39935657312370587	8	11
3639.0	28075	0.39935657312370587	8	11
3639.0	27789	0.39935657312370587	8	11
3639.0	26737	0.39935657312370587	8	11
3639.0	26500	0.39935657312370587	8	11
3639.0	26499	0.39935657312370587	8	11
3639.0	26339	0.39935657312370587	8	11
3639.0	26332	0.39935657312370587	8	11
3639.0	26325	0.39935657312370587	8	11
3639.0	26013	0.39935657312370587	8	11
3639.0	26000	0.39935657312370587	8	11
3639.0	25997	0.39935657312370587	8	11
3639.0	25471	0.39935657312370587	8	11
3639.0	25164	0.39935657312370587	8	11
3639.0	25163	0.39935657312370587	8	11
3639.0	24641	0.39935657312370587	8	11
3639.0	22908	0.39935657312370587	8	11
3639.0	22663	0.39935657312370587	8	11
3639.0	22227	0.39935657312370587	8	11
3639.0	22212	0.39935657312370587	8	11
3639.0	21422	0.39935657312370587	8	11
3639.0	20217	0.39935657312370587	8	11
3639.0	19535	0.39935657312370587	8	11
3639.0	19300	0.39935657312370587	8	11
3639.0	17132	0.39935657312370587	8	11
3639.0	16735	0.39935657312370587	8	11
3639.0	15476	0.39935657312370587	8	11
3639.0	15138	0.39935657312370587	8	11
3639.0	15027	0.39935657312370587	8	11
3639.0	14876	0.39935657312370587	8	11
3639.0	14713	0.39935657312370587	8	11
3639.0	14506	0.39935657312370587	8	11
3639.0	14178	0.39935657312370587	8	11
3639.0	14063	0.39935657312370587	8	11
3639.0	13768	0.39935657312370587	8	11
3639.0	13150	0.39935657312370587	8	11
3639.0	12509	0.39935657312370587	8	11
3639.0	12095	0.39935657312370587	8	11
3639.0	10892	0.39935657312370587	8	11
3639.0	10669	0.39935657312370587	8	11
3639.0	10366	0.39935657312370587	8	11
3639.0	10183	0.39935657312370587	8	11
3639.0	9452	0.39935657312370587	8	11
3639.0	9024	0.39935657312370587	8	11
3639.0	8896	0.39935657312370587	8	11
3639.0	8727	0.39935657312370587	8	11
3639.0	8314	0.39935657312370587	8	11
3639.0	8225	0.39935657312370587	8	11
3639.0	8010	0.39935657312370587	8	11
3639.0	8008	0.39935657312370587	8	11
3639.0	7662	0.39935657312370587	8	11
3639.0	6880	0.39935657312370587	8	11
3639.0	6870	0.39935657312370587	8	11
3639.0	6342	0.39935657312370587	8	11
3639.0	6090	0.39935657312370587	8	11
3639.0	6065	0.39935657312370587	8	11
3639.0	5992	0.39935657312370587	8	11
3639.0	5905	0.39935657312370587	8	11
3639.0	5554	0.39935657312370587	8	11
3639.0	5065	0.39935657312370587	8	11
3639.0	4743	0.39935657312370587	8	11
3639.0	4679	0.39935657312370587	8	11
3639.0	4500	0.39935657312370587	8	11
3639.0	4494	0.39935657312370587	8	11
3639.0	4363	0.39935657312370587	8	11
3639.0	4214	0.39935657312370587	8	11
3639.0	3757	0.39935657312370587	8	11
3639.0	3210	0.39935657312370587	8	11
3639.0	3072	0.39935657312370587	8	11
3639.0	2273	0.39935657312370587	8	11
3639.0	1854	0.39935657312370587	8	11
3639.0	1488	0.39935657312370587	8	11
3639.0	1200	0.39935657312370587	8	11
3639.0	978	0.39935657312370587	8	11
3639.0	693	0.39935657312370587	8	11
3677.0	1167	0.3981923487790846	14	51
4190.0	36075	0.39716090831117157	7	6
4190.0	35908	0.39716090831117157	7	6
4190.0	35907	0.39716090831117157	7	6
4190.0	35906	0.39716090831117157	7	6
4190.0	35905	0.39716090831117157	7	6
4190.0	35904	0.39716090831117157	7	6
4190.0	35903	0.39716090831117157	7	6
4190.0	35881	0.39716090831117157	7	6
4190.0	35880	0.39716090831117157	7	6
4190.0	35879	0.39716090831117157	7	6
4190.0	35815	0.39716090831117157	7	6
4190.0	35814	0.39716090831117157	7	6
4190.0	35813	0.39716090831117157	7	6
4190.0	35812	0.39716090831117157	7	6
4190.0	35811	0.39716090831117157	7	6
4190.0	35810	0.39716090831117157	7	6
4190.0	35725	0.39716090831117157	7	6
4190.0	35724	0.39716090831117157	7	6
4190.0	35671	0.39716090831117157	7	6
4190.0	35670	0.39716090831117157	7	6
4190.0	35650	0.39716090831117157	7	6
4190.0	35573	0.39716090831117157	7	6
4190.0	35572	0.39716090831117157	7	6
4190.0	35571	0.39716090831117157	7	6
4190.0	35570	0.39716090831117157	7	6
4190.0	35550	0.39716090831117157	7	6
4190.0	35549	0.39716090831117157	7	6
4190.0	35532	0.39716090831117157	7	6
4190.0	35531	0.39716090831117157	7	6
4190.0	35530	0.39716090831117157	7	6
4190.0	34998	0.39716090831117157	7	6
4190.0	34996	0.39716090831117157	7	6
4190.0	34983	0.39716090831117157	7	6
4190.0	34982	0.39716090831117157	7	6
4190.0	34981	0.39716090831117157	7	6
4190.0	34980	0.39716090831117157	7	6
4190.0	34977	0.39716090831117157	7	6
4190.0	34824	0.39716090831117157	7	6
4190.0	34823	0.39716090831117157	7	6
4190.0	34822	0.39716090831117157	7	6
4190.0	34821	0.39716090831117157	7	6
4190.0	34603	0.39716090831117157	7	6
4190.0	34602	0.39716090831117157	7	6
4190.0	34601	0.39716090831117157	7	6
4190.0	34467	0.39716090831117157	7	6
4190.0	34466	0.39716090831117157	7	6
4190.0	34465	0.39716090831117157	7	6
4190.0	34463	0.39716090831117157	7	6
4190.0	33971	0.39716090831117157	7	6
4190.0	33693	0.39716090831117157	7	6
4190.0	33692	0.39716090831117157	7	6
4190.0	33691	0.39716090831117157	7	6
4190.0	33690	0.39716090831117157	7	6
4190.0	33689	0.39716090831117157	7	6
4190.0	33688	0.39716090831117157	7	6
4190.0	33687	0.39716090831117157	7	6
4190.0	33434	0.39716090831117157	7	6
4190.0	33433	0.39716090831117157	7	6
4190.0	33432	0.39716090831117157	7	6
4190.0	33431	0.39716090831117157	7	6
4190.0	33430	0.39716090831117157	7	6
4190.0	33429	0.39716090831117157	7	6
4190.0	33199	0.39716090831117157	7	6
4190.0	33116	0.39716090831117157	7	6
4190.0	33115	0.39716090831117157	7	6
4190.0	33092	0.39716090831117157	7	6
4190.0	33091	0.39716090831117157	7	6
4190.0	33090	0.39716090831117157	7	6
4190.0	33089	0.39716090831117157	7	6
4190.0	32948	0.39716090831117157	7	6
4190.0	32947	0.39716090831117157	7	6
4190.0	32946	0.39716090831117157	7	6
4190.0	32945	0.39716090831117157	7	6
4190.0	32944	0.39716090831117157	7	6
4190.0	32943	0.39716090831117157	7	6
4190.0	31416	0.39716090831117157	7	6
4190.0	31415	0.39716090831117157	7	6
4190.0	31414	0.39716090831117157	7	6
4190.0	31413	0.39716090831117157	7	6
4190.0	31412	0.39716090831117157	7	6
4190.0	31389	0.39716090831117157	7	6
4190.0	31388	0.39716090831117157	7	6
4190.0	31387	0.39716090831117157	7	6
4190.0	31386	0.39716090831117157	7	6
4190.0	31384	0.39716090831117157	7	6
4190.0	30749	0.39716090831117157	7	6
4190.0	30748	0.39716090831117157	7	6
4190.0	30747	0.39716090831117157	7	6
4190.0	30746	0.39716090831117157	7	6
4190.0	30653	0.39716090831117157	7	6
4190.0	30584	0.39716090831117157	7	6
4190.0	30573	0.39716090831117157	7	6
4190.0	30563	0.39716090831117157	7	6
4190.0	30562	0.39716090831117157	7	6
4190.0	30561	0.39716090831117157	7	6
4190.0	30560	0.39716090831117157	7	6
4190.0	30469	0.39716090831117157	7	6
4190.0	30468	0.39716090831117157	7	6
4190.0	30467	0.39716090831117157	7	6
4190.0	30466	0.39716090831117157	7	6
4190.0	30465	0.39716090831117157	7	6
4190.0	30464	0.39716090831117157	7	6
4190.0	30090	0.39716090831117157	7	6
4190.0	29839	0.39716090831117157	7	6
4190.0	29838	0.39716090831117157	7	6
4190.0	29837	0.39716090831117157	7	6
4190.0	29836	0.39716090831117157	7	6
